Player,Season,Placement,Team,BMI,region
cold,2022 summer,9.5,⁠⁠omg,,cn
angel_(xiang_tao),2018 summer,7.5,⁠⁠sn,21.71109,cn
angel_(xiang_tao),2019 spring,10.0,⁠⁠sn,21.25005,cn
angel_(xiang_tao),2019 summer,7.5,⁠⁠sn,21.104765,cn
angel_(xiang_tao),2020 spring,11.0,⁠⁠sn,22.177252,cn
angel_(xiang_tao),2020 summer,1.0,⁠⁠sn,22.383226,cn
angel_(xiang_tao),2021 spring,5.5,⁠⁠sn,21.993353,cn
angel_(xiang_tao),2021 summer,9.5,⁠⁠sn,22.6171,cn
angel_(xiang_tao),2022 spring,5.5,⁠⁠wbg,21.597357,cn
angel_(xiang_tao),2022 summer,7.5,⁠⁠wbg,,cn
angel_(xiang_tao),2023 spring,7.5,⁠⁠rng,21.53873,cn
heal_(peng_jun-jie),2020 summer,3.0,⁠⁠ig,19.638176,cn
heal_(peng_jun-jie),2021 spring,17.0,⁠⁠rw,21.581905,cn
heal_(peng_jun-jie),2021 summer,17.0,⁠⁠v5,20.311546,cn
heal_(peng_jun-jie),2022 summer,17.0,⁠⁠we,19.706278,cn
0909,2022 summer,8.0,⁠⁠omg,20.265747,cn
maestro_(hu_jian-xin),2018 spring,6.0,⁠⁠omg,21.478725,cn
maestro_(hu_jian-xin),2018 summer,5.0,⁠⁠ss,22.20692,cn
maestro_(hu_jian-xin),2019 spring,12.0,⁠⁠ss,21.253109,cn
maestro_(hu_jian-xin),2019 summer,7.0,⁠⁠lng,21.543552,cn
maestro_(hu_jian-xin),2020 spring,9.0,⁠⁠vg,20.482029,cn
maestro_(hu_jian-xin),2020 summer,11.0,⁠⁠vg,20.921276,cn
huge,2020 spring,1.0,⁠⁠jdg,22.706533,cn
huge,2020 summer,2.0,⁠⁠jdg,,cn
huge,2021 spring,4.0,⁠⁠jdg,23.126064,cn
xintai,2018 summer,7.0,⁠⁠vg,19.109898,cn
choud1,2013 spring,7.0,⁠⁠woa,,cn
windy,2017 spring,1.0,⁠⁠rng,21.300364,cn
windy,2019 summer,12.0,⁠⁠v5,20.159996,cn
kkk1,2014 spring,4.0,⁠⁠we,,cn
illusion_(chen_xin-lin),2013 spring,3.0,⁠⁠ig,,cn
illusion_(chen_xin-lin),2013 summer,5.0,⁠⁠ig,,cn
illusion_(chen_xin-lin),2014 spring,2.0,⁠⁠ig,,cn
illusion_(chen_xin-lin),2014 summer,,⁠⁠ig,,cn
illusion_(chen_xin-lin),2022 summer,11.0,⁠⁠al,,cn
clearlove,2013 spring,4.0,⁠⁠we,,cn
clearlove,2013 summer,3.0,⁠⁠we,,cn
clearlove,2014 spring,1.0,⁠⁠edg,,cn
clearlove,2014 summer,1.0,⁠⁠edg,,cn
clearlove,2015 spring,1.0,⁠⁠edg,20.75935,cn
clearlove,2015 summer,1.0,⁠⁠edg,20.201214,cn
clearlove,2016 spring,2.0,⁠⁠edg,19.91679,cn
clearlove,2016 summer,1.0,⁠⁠edg,,cn
clearlove,2017 spring,3.0,⁠⁠edg,19.95691,cn
clearlove,2017 summer,1.0,⁠⁠edg,19.205103,cn
clearlove,2018 spring,2.0,⁠⁠edg,20.145727,cn
clearlove,2018 summer,5.0,⁠⁠edg,20.339931,cn
clearlove,2019 spring,7.5,⁠⁠edg,20.579262,cn
clearlove,2020 spring,5.5,⁠⁠edg,20.310131,cn
clearlove,2020 summer,10.0,⁠⁠edg,,cn
clearlove,2021 summer,2.0,⁠⁠edg,20.342634,cn
clearlove,2022 spring,7.5,⁠⁠edg,19.281088,cn
beishang,2019 spring,7.5,⁠⁠we,24.073196,cn
beishang,2019 summer,9.0,⁠⁠we,22.590313,cn
beishang,2020 spring,5.5,⁠⁠we,22.72065,cn
beishang,2020 summer,7.5,⁠⁠we,22.986792,cn
beishang,2021 spring,7.5,⁠⁠we,23.4399,cn
beishang,2021 summer,3.0,⁠⁠we,21.540442,cn
beishang,2022 spring,15.0,⁠⁠we,,cn
beishang,2022 summer,17.0,⁠⁠we,,cn
panda_(ye_wei-jian),2019 summer,16.0,⁠⁠omg,,cn
panda_(ye_wei-jian),2020 spring,12.0,⁠⁠omg,20.711704,cn
panda_(ye_wei-jian),2020 summer,14.0,⁠⁠omg,,cn
panda_(ye_wei-jian),2021 spring,16.0,⁠⁠es,22.091667,cn
panda_(ye_wei-jian),2021 summer,15.0,⁠⁠up,,cn
panda_(ye_wei-jian),2022 spring,12.0,⁠⁠up,,cn
panda_(ye_wei-jian),2022 summer,15.0,⁠⁠up,,cn
xiaohao,2021 summer,14.0,⁠⁠rw,19.646572,cn
xiaohao,2022 spring,13.0,⁠⁠al,20.29977,cn
xiaohao,2022 summer,11.0,⁠⁠al,,cn
xiaohao,2023 spring,16.0,⁠⁠al,20.186872,cn
jiezou,2016 spring,5.0,⁠⁠epa,21.404257,cn
jiezou,2016 summer,3.0,⁠⁠ss,,cn
lele_(dang_bo-lin),2023 spring,15.0,⁠⁠fpx,20.148968,cn
1ntruder,2016 summer,5.0,⁠⁠lgd,19.554592,cn
1ntruder,2017 spring,6.0,⁠⁠lgd,20.486542,cn
1ntruder,2018 spring,6.0,⁠⁠lgd,,cn
leon_(li_jiang),2013 spring,8.0,⁠⁠ws,,cn
dingbo,2020 spring,4.0,⁠⁠ig,,cn
dingbo,2020 summer,3.0,⁠⁠ig,,cn
lies_(guo_hao-tian),2017 summer,6.0,⁠⁠dan,23.474861,cn
lies_(guo_hao-tian),2018 spring,7.0,⁠⁠top,22.059202,cn
lies_(guo_hao-tian),2018 summer,6.0,⁠⁠top,23.384209,cn
lies_(guo_hao-tian),2019 spring,11.0,⁠⁠lgd,23.159412,cn
lies_(guo_hao-tian),2019 summer,14.0,⁠⁠lgd,22.817757,cn
lies_(guo_hao-tian),2020 spring,15.0,⁠⁠lgd,23.118183,cn
avenger0,2015 summer,10.5,⁠⁠kng,21.187733,cn
penguin_(zhao_shuai),2019 spring,14.0,⁠⁠omg,20.197605,cn
penguin_(zhao_shuai),2019 summer,16.0,⁠⁠omg,20.031012,cn
zs,2021 spring,16.0,⁠⁠es,20.050259,cn
zs,2021 summer,15.0,⁠⁠up,20.497635,cn
zs,2022 spring,12.0,⁠⁠up,20.38659,cn
loong,2015 summer,10.5,⁠⁠up,19.719973,cn
loong,2016 spring,5.5,⁠⁠vg,20.369577,cn
loong,2016 summer,4.0,⁠⁠vg,,cn
loong,2017 spring,5.0,⁠⁠vg,20.368217,cn
loong,2018 spring,7.0,⁠⁠vg,21.103933,cn
loong,2019 spring,16.0,⁠⁠vg,,cn
loong,2019 summer,15.0,⁠⁠vg,,cn
loong,2020 summer,11.0,⁠⁠vg,,cn
loong,2021 spring,7.5,⁠⁠ra,22.090775,cn
loong,2021 summer,4.0,⁠⁠ra,,cn
loong,2022 spring,14.0,⁠⁠ig,,cn
loong,2022 summer,13.0,⁠⁠ig,23.701942,cn
loong,2023 spring,12.0,⁠⁠ra,,cn
chen,2017 spring,3.0,⁠⁠qgr,23.51279,cn
pentaq,2016 spring,6.0,⁠⁠m3,20.147799,cn
pentaq,2016 summer,7.5,⁠⁠gt,,cn
pentaq,2017 spring,6.0,⁠⁠gt,,cn
danger,2015 spring,10.5,⁠⁠gt,,cn
care,2022 spring,9.5,⁠⁠fpx,19.820896,cn
care,2022 summer,7.5,⁠⁠fpx,,cn
care,2023 spring,15.0,⁠⁠fpx,20.125109,cn
ben4,2017 spring,5.5,⁠⁠im,21.850922,cn
ben4,2017 summer,5.0,⁠⁠im,21.358257,cn
ben4,2019 spring,13.0,⁠⁠v5,22.359268,cn
ben4,2019 summer,12.0,⁠⁠v5,23.069426,cn
tian,2018 spring,5.0,⁠⁠sn,20.0018,cn
tian,2019 spring,3.0,⁠⁠fpx,20.283798,cn
tian,2019 summer,1.0,⁠⁠fpx,21.13903,cn
tian,2020 spring,3.0,⁠⁠fpx,20.320652,cn
tian,2020 summer,4.0,⁠⁠fpx,20.549896,cn
tian,2021 spring,2.0,⁠⁠fpx,21.75298,cn
tian,2021 summer,2.0,⁠⁠fpx,22.24536,cn
tian,2022 spring,2.0,⁠⁠tes,20.876768,cn
tian,2022 summer,2.0,⁠⁠tes,,cn
tian,2023 spring,7.5,⁠⁠tes,21.240591,cn
dusk,2018 spring,6.0,⁠⁠omg,,cn
qing,2023 spring,17.0,⁠⁠up,25.583412,cn
marge,2016 summer,7.5,⁠⁠ig,,cn
marge,2017 spring,3.0,⁠⁠ig,19.040924,cn
xiaopeng,2019 spring,5.5,⁠⁠sdg,19.598114,cn
xiaopeng,2019 summer,11.0,⁠⁠dmo,21.187723,cn
xiaopeng,2020 spring,14.0,⁠⁠dmo,19.418617,cn
xiaopeng,2020 summer,17.0,⁠⁠dmo,19.844494,cn
xiaopeng,2021 spring,13.0,⁠⁠tt,20.35569,cn
xiaopeng,2021 summer,16.0,⁠⁠tt,21.0833,cn
xiaopeng,2022 spring,5.0,⁠⁠tes,21.110493,cn
teacherma,2020 spring,5.5,⁠⁠we,20.623573,cn
teacherma,2020 summer,7.5,⁠⁠we,21.256489,cn
tangyuan,2023 spring,9.0,⁠⁠rng,20.796856,cn
yimeng,2021 spring,6.0,⁠⁠we,19.992924,cn
xiasu,2021 summer,12.0,⁠⁠jdg,,cn
xiasu,2022 spring,3.0,⁠⁠jdg,,cn
xiasu,2023 spring,5.0,⁠⁠blg,,cn
chenlun17,2020 spring,16.0,⁠⁠lng,21.74641,cn
chenlun17,2020 summer,13.0,⁠⁠lng,21.453814,cn
xiao7,2021 summer,16.0,⁠⁠tt,22.169313,cn
weiwei,2019 spring,10.0,⁠⁠sn,20.252552,cn
weiwei,2019 summer,8.0,⁠⁠sn,21.215355,cn
weiwei,2020 spring,11.0,⁠⁠sn,20.25947,cn
weiwei,2020 summer,5.0,⁠⁠v5,22.825214,cn
weiwei,2021 spring,12.0,⁠⁠v5,22.186075,cn
weiwei,2021 summer,7.5,⁠⁠blg,21.665417,cn
weiwei,2022 spring,7.5,⁠⁠blg,21.243706,cn
weiwei,2022 summer,9.5,⁠⁠blg,,cn
clever9,2019 summer,9.0,⁠⁠we,19.838867,cn
strive,2022 spring,9.5,⁠⁠ra,19.902824,cn
strive,2022 summer,16.0,⁠⁠ra,,cn
strive,2023 spring,12.0,⁠⁠ra,19.673195,cn
domhox,2013 summer,8.0,⁠⁠ep.hk,,cn
domhox,2014 spring,7.0,⁠⁠ep.hk,,cn
xiaoweixiao,2013 summer,6.0,⁠⁠lmq,,cn
xiaoweixiao,2014 summer,3.0,⁠⁠lmq,26.156784,cn
xiaoweixiao,2015 spring,4.0,⁠⁠tip,26.691212,cn
xiaoweixiao,2015 summer,3.0,⁠⁠tip,,cn
zika,2022 spring,14.0,⁠⁠ig,20.451653,cn
zika,2022 summer,13.0,⁠⁠ig,20.337461,cn
zika,2023 spring,5.5,⁠⁠lng,20.522205,cn
crisis,2016 spring,5.0,⁠⁠epa,21.072231,cn
kelin,2021 spring,17.0,⁠⁠rw,19.636295,cn
zoom,2018 spring,7.5,⁠⁠jdg,25.688244,cn
zoom,2018 summer,3.0,⁠⁠jdg,24.533268,cn
zoom,2019 spring,2.0,⁠⁠jdg,21.759598,cn
zoom,2019 summer,3.0,⁠⁠jdg,21.199787,cn
zoom,2020 spring,1.0,⁠⁠jdg,22.358995,cn
zoom,2020 summer,2.0,⁠⁠jdg,23.33322,cn
zoom,2021 spring,5.5,⁠⁠jdg,22.530106,cn
zoom,2021 summer,12.0,⁠⁠jdg,24.640656,cn
zoom,2022 spring,5.0,⁠⁠tes,23.229473,cn
zoom,2022 summer,15.0,⁠⁠up,24.03141,cn
jing_(rao_jing),2013 spring,2.0,⁠⁠pe,,cn
jing_(rao_jing),2013 summer,1.0,⁠⁠pe,,cn
xinmo,2019 summer,4.0,⁠⁠blg,20.857655,cn
xinmo,2020 spring,10.0,⁠⁠blg,20.4624,cn
xinmo,2020 summer,12.0,⁠⁠blg,20.927265,cn
keaiduo,2022 spring,9.0,⁠⁠tsm,22.806576,cn
leo_(dai_cheng),2015 spring,10.5,⁠⁠gt,,cn
captain_(sun_yu-ze),2013 summer,7.0,⁠⁠yg,,cn
captain_(sun_yu-ze),2015 spring,10.5,⁠⁠ep,21.51312,cn
captain_(sun_yu-ze),2016 summer,6.0,⁠⁠sat,20.274986,cn
despa1r,2022 spring,9.5,⁠⁠fpx,24.36626,cn
despa1r,2023 spring,4.0,⁠⁠omg,,cn
pyl_(chen_bo),2014 spring,5.0,⁠⁠lgd,,cn
pyl_(chen_bo),2014 summer,,⁠⁠lgd,19.815157,cn
pyl_(chen_bo),2015 spring,2.0,⁠⁠lgd,20.661598,cn
pyl_(chen_bo),2015 summer,1.0,⁠⁠lgd,,cn
pyl_(chen_bo),2016 spring,7.5,⁠⁠lgd,19.989223,cn
pyl_(chen_bo),2016 summer,5.0,⁠⁠lgd,,cn
pyl_(chen_bo),2017 spring,6.0,⁠⁠lgd,19.077183,cn
pyl_(chen_bo),2017 summer,6.0,⁠⁠lgd,19.53408,cn
pyl_(chen_bo),2018 spring,6.0,⁠⁠lgd,19.889381,cn
pyl_(chen_bo),2018 summer,5.0,⁠⁠lgd,19.68865,cn
